state,next_state,distance
659,213,4
660,306,3
661,652,4
662,308,4
663,225,4
664,304,3
665,305,4
666,648,3
667,331,4
668,654,4
669,652,4
670,328,4
671,635,4
672,378,3
673,21,3
674,44,3
675,45,3
676,376,3
677,377,4
678,108,3
679,141,4
680,164,3
681,165,4
682,400,4
683,401,4
684,648,3
685,261,4
686,654,4
687,285,4
688,424,4
689,335,4
690,450,4
691,664,4
692,676,4
693,680,4
694,448,4
695,449,4
696,22,3
697,700,4
698,46,4
699,664,4
700,70,3
701,71,4
702,142,4
703,616,4
704,166,4
705,167,4
706,190,4
707,191,4
708,604,3
709,117,4
710,628,4
711,287,4
712,310,4
713,311,5
714,382,4
715,611,4
716,700,4
717,635,4
718,430,4
719,431,5
