state,next_state,distance
1,4080,5
2,3240,4
3,3360,5
4,4080,5
5,3360,5
6,2400,4
7,3960,4
8,2520,4
9,2640,5
10,3960,4
11,2640,5
12,3240,4
13,3240,4
14,2520,4
15,2520,4
16,3240,4
17,2520,4
18,3961,5
19,3361,5
20,3961,5
21,2641,5
22,3361,5
23,3361,5
24,1560,2
25,4082,5
26,3362,4
27,3362,4
28,4082,5
29,3362,4
30,1680,3
31,3840,5
32,3008,3
33,1920,5
34,3840,5
35,1920,5
36,3362,4
37,1921,5
38,3362,4
39,3363,4
40,1921,5
41,3363,4
42,3841,5
43,3363,4
44,3841,5
45,1921,5
46,3363,4
47,3363,4
48,2400,4
49,3962,4
50,2400,4
51,2642,5
52,3962,4
53,2642,5
54,1680,3
55,3842,5
56,1680,3
57,1922,5
58,3842,5
59,1922,5
60,2400,4
61,2400,4
62,1680,3
63,1680,3
64,2400,4
65,1680,3
66,3843,5
67,3843,5
68,3843,5
69,1923,5
70,1923,5
71,1923,5
72,3242,4
73,3242,4
74,2522,4
75,2522,4
76,3242,4
77,2522,4
78,3242,4
79,1921,5
80,3362,4
81,3363,4
82,3122,5
83,1802,4
84,2522,4
85,3013,4
86,3014,3
87,3015,3
88,3016,4
89,3017,3
90,1924,5
91,1925,5
92,2644,5
93,4461,4
94,3364,5
95,3365,4
96,3964,5
97,3364,5
98,3964,5
99,2644,5
100,3364,5
101,3364,5
102,3844,5
103,3365,4
104,3844,5
105,1924,5
106,3365,4
107,3365,4
108,3845,5
109,3845,5
110,3845,5
111,1925,5
112,1925,5
113,1925,5
114,1924,5
115,3364,5
116,1924,5
117,3365,4
118,3364,5
119,3365,4
120,720,2
121,3247,5
122,3246,4
123,3967,4
124,3247,5
125,3967,4
126,2280,3
127,3966,4
128,2526,4
129,2646,5
130,3966,4
131,2646,5
132,3246,4
133,3246,4
134,2526,4
135,2526,4
136,3246,4
137,2526,4
138,3967,4
139,3967,4
140,3967,4
141,2647,5
142,3367,5
143,3367,5
144,840,2
145,3247,5
146,3000,4
147,3967,4
148,964,5
149,965,4
150,960,3
151,3720,5
152,3248,4
153,3969,5
154,3720,5
155,3251,5
156,3000,4
157,3000,4
158,3248,4
159,1080,4
160,3000,4
161,1080,4
162,3721,5
163,965,4
164,3721,5
165,3251,5
166,3970,4
167,3369,5
168,2280,3
169,3968,5
170,2280,3
171,2648,5
172,3968,5
173,2648,5
174,960,3
175,3722,5
176,960,3
177,3969,5
178,3722,5
179,3969,5
180,2280,3
181,2280,3
182,960,3
183,960,3
184,2280,3
185,960,3
186,3969,5
187,2649,5
188,3969,5
189,3969,5
190,2649,5
191,2649,5
192,3248,4
193,3248,4
194,2528,4
195,2528,4
196,3248,4
197,2528,4
198,3248,4
199,3002,4
200,3248,4
201,1082,4
202,3002,4
203,1082,4
204,2528,4
205,3367,5
206,2528,4
207,3135,4
