state,next_state,distance
659,657,7
660,650,5
661,349,6
662,656,6
663,351,5
664,661,7
665,663,6
666,354,6
667,355,7
668,356,5
669,357,6
670,358,6
671,359,7
672,66,4
673,67,5
674,68,5
675,69,4
676,70,6
677,71,5
678,186,5
679,187,6
680,188,6
681,189,5
682,190,7
683,191,6
684,306,6
685,307,5
686,308,5
687,309,6
688,310,6
689,311,7
690,679,7
691,685,6
692,673,6
693,687,7
694,675,5
695,681,6
696,576,5
697,91,6
698,620,6
699,93,5
700,94,5
701,95,6
702,582,6
703,211,7
704,644,5
705,213,6
706,214,6
707,215,7
708,610,5
709,331,6
710,634,6
711,333,7
712,334,7
713,335,6
714,616,6
715,595,7
716,640,7
717,597,6
718,694,6
719,695,7
